provcd_born,cid,countyid,age,urban,gender,qb1,fincome,fage,mage,divorce,han,fbirthy,mbirthy,feduy,meduy,remarriage,younger_brother,confidence,anxiety,desperation,onechild,ifppr,qa1y_best,qa402,qc1,qc8,qe1,qk601,qk7,qk801,qk802,qk803,qk804,qm403,qm503,qm505,qm507,qm509,qm510,qp8,qp801,qq2,qq201,qq3,qq301,qq601,qq602,qq606,eduy,seduy,qz201,qz208,qz211,eduy2010,qa302,urban_3,urban_14,qa5code
37,12730,68,22,0,1,2,19000,53,53,0,1,1957,1957,9,0,0,0,5,5,5,0,87,1988,1,3,4,1,14000,1500,5,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,NA,5,5,5,6,1,0,0,1
37,12290,57,21,1,0,0,49200,48,42,0,1,1962,1968,9,6,0,0,4,5,5,1,87,1989,1,3,4,2,5000,0,4,4,3,4,2,5,4,2,1,5,0,-8,0,-8,0,-8,4,4,5,9,6,5,5,6,9,1,0,0,1
37,12690,67,29,1,1,0,17800,56,55,0,1,1954,1955,15,0,0,0,3,5,5,1,87,1981,1,4,5,2,17000,2100,4,5,4,4,3,4,4,4,3,5,2,20,1,28,1,20,5,5,5,12,9,7,7,7,12,1,0,0,1
37,12650,66,22,1,1,1,18000,52,50,0,1,1958,1960,9,12,0,0,5,5,5,0,87,1988,3,4,4,1,0,0,5,3,5,3,3,3,3,3,3,3,0,-8,0,-8,0,-8,4,4,5,12,NA,3,3,3,12,1,0,1,1
37,12690,67,31,1,1,0,43000,55,60,0,1,1955,1950,15,6,0,0,5,4,5,1,87,1979,1,6,6,2,23000,1800,5,5,5,5,5,5,5,5,5,5,5,30,0,-8,1,20,4,4,5,15,12,7,7,7,16,1,0,0,1
37,23170,162,22,1,0,1,10000,44,48,0,0,1966,1962,9,9,0,0,4,5,5,0,87,1988,1,4,6,2,0,0,4,5,4,4,4,5,5,4,3,5,0,-8,0,-8,0,-8,5,5,5,12,9,6,6,6,12,1,0,0,3
37,12550,63,24,0,0,1,12001,47,46,0,1,1963,1964,0,0,0,0,3,4,4,0,87,1986,1,5,5,1,9000,800,3,3,3,3,3,4,4,4,3,4,0,-8,0,-8,0,-8,4,4,4,15,NA,4,5,7,15,1,0,0,1
37,20670,99,34,1,0,6,15600,66,52,0,1,1944,1958,9,9,0,0,4,5,5,0,87,1976,1,4,4,2,8000,800,5,5,3,4,4,4,4,5,4,5,2,30,0,-8,0,-8,5,5,5,12,12,5,5,7,12,1,0,0,1
37,12650,66,30,1,0,1,31000,57,54,0,1,1953,1956,9,0,0,0,5,5,5,0,87,1980,3,4,5,2,13000,-2,5,5,5,5,4,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,12,15,6,6,6,12,1,0,1,1
37,12730,68,24,0,1,1,65000,48,47,0,1,1962,1963,9,6,0,0,5,5,5,0,87,1986,1,3,6,2,10000,1800,4,5,5,4,3,4,4,3,5,5,2,10,1,19,0,-8,5,5,5,9,12,6,6,6,9,1,0,0,1
37,12700,67,26,1,1,0,14000,50,51,0,1,1960,1959,9,0,0,0,5,5,5,1,87,1984,1,3,6,2,8000,1200,5,5,5,5,5,5,5,3,5,5,0,-8,0,-8,0,-8,5,5,5,9,3,6,6,6,9,1,0,0,1
37,12500,62,34,0,1,2,30700,68,62,0,1,1942,1948,6,6,0,0,5,5,5,0,87,1976,1,2,4,2,14000,2000,5,5,5,5,5,5,5,1,1,5,0,-8,0,-8,1,20,5,5,5,6,6,5,4,5,6,1,0,0,1
37,12670,66,20,1,0,1,27000,41,42,0,1,1969,1968,9,3,0,0,4,5,5,0,87,1990,1,2,3,1,8000,800,3,5,5,5,4,4,4,3,4,4,0,-8,0,-8,0,-8,5,5,5,6,NA,2,2,4,6,1,0,0,1
37,12500,62,21,0,1,0,20000,44,44,0,1,1966,1966,9,6,0,0,3,4,5,1,87,1989,1,3,3,1,16000,3000,3,4,3,2,4,5,5,3,5,5,0,-8,1,20,1,17,4,5,5,9,NA,6,5,6,9,1,0,0,1
37,12530,63,22,1,0,1,20005,46,48,0,1,1964,1962,9,12,0,0,3,5,5,0,87,1988,1,4,6,1,0,0,4,5,3,4,4,4,4,1,3,4,0,-8,0,-8,0,-8,5,5,5,12,NA,7,7,7,12,1,0,0,1
37,12730,68,23,0,0,1,5000,55,46,0,1,1955,1964,7.5,0,0,0,5,5,5,0,87,1987,1,1,-8,2,3000,0,5,5,5,5,5,5,5,5,5,5,2,30,0,-8,0,-8,5,5,5,0,9,6,6,6,0,1,0,0,1
37,12720,67,34,0,1,1,32000,70,57,0,1,1940,1953,0,0,0,0,5,5,5,0,87,1976,1,3,4,2,20000,9000,5,5,5,5,4,5,4,5,5,5,0,-8,1,22,1,18,5,5,5,7.5,9,7,6,7,9,1,0,0,1
37,12550,63,22,0,1,0,15960,48,44,0,1,1962,1966,3,0,0,0,3,4,5,1,87,1988,1,3,4,1,3000,0,3,3,3,3,3,4,4,3,3,5,0,-8,0,-8,0,-8,4,5,5,9,NA,5,5,7,9,1,0,0,1
37,12580,64,20,0,1,0,26400,42,58,0,1,1968,1952,3,0,0,0,4,5,5,1,87,1990,1,4,5,2,4000,500,4,5,4,4,3,4,5,5,5,5,0,-8,1,19,0,-8,5,5,5,12,3,5,5,4,9,1,0,0,1
37,12640,65,31,1,1,1,44023.65023,60,59,0,1,1950,1951,6,6,0,0,4,5,5,0,87,1979,1,3,4,2,1.00E+05,10000,5,4,4,4,4,4,3,3,3,3,0,-8,1,17,1,16,5,5,5,9,9,6,6,4,9,1,0,0,1
37,12640,65,30,1,0,1,44023.65023,59,58,0,1,1951,1952,9,9,0,0,4,5,5,0,87,1980,1,3,4,2,0,0,4,4,4,4,4,4,4,3,3,4,0,-8,0,-8,0,-8,5,5,5,9,9,5,5,5,9,1,0,0,1
37,12600,64,21,0,1,1,30500,46,47,0,1,1964,1963,6,9,0,0,3,5,5,0,87,1989,1,3,3,1,7500,900,3,4,3,4,2,3,3,3,5,3,0,-8,1,17,0,-8,5,5,5,9,NA,7,6,6,9,1,0,0,1
37,12560,63,20,0,1,0,12000,45,41,0,1,1965,1969,3,0,0,0,3,4,4,1,87,1990,1,3,4,1,0,0,4,2,2,4,3,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,4,9,NA,4,5,7,9,1,0,0,1
37,10460,12,29,1,0,1,63000,54,53,0,1,1956,1957,6,0,0,0,4,4,5,0,87,1981,1,3,4,2,1,0,4,4,4,4,4,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,4,9,9,3,4,4,9,1,0,0,1
37,12530,63,31,1,0,1,29000,57,60,0,1,1953,1950,6,0,0,0,5,5,5,0,87,1979,1,3,4,2,10000,950,5,5,5,5,5,1,5,5,3,5,2,60,0,-8,0,-8,4,5,5,9,9,5,6,5,9,1,0,0,1
37,12730,68,32,0,1,1,33750,NA,NA,0,1,NA,NA,0,0,0,0,4,5,5,0,87,1978,1,3,4,2,15000,2000,5,5,5,3,4,3,3,2,2,5,0,-8,1,18,1,18,4,4,5,9,9,6,6,6,9,1,0,0,1
37,12670,66,30,1,0,2,26000,57,54,0,1,1953,1956,6,0,0,0,4,5,5,0,87,1980,1,2,2,2,3000,0,3,4,4,4,4,3,3,3,3,3,0,-8,0,-8,0,-8,5,5,5,6,9,3,4,4,6,1,0,0,1
37,12690,67,28,1,1,0,52000,52,55,0,1,1958,1955,12,0,0,0,4,5,5,1,87,1982,1,4,4,2,15000,1200,4,4,4,4,4,4,4,2,2,5,0,-8,0,-8,0,-8,5,5,5,12,7.5,7,7,7,12,1,0,0,1
37,12540,63,24,0,0,1,10000,48,48,0,1,1962,1962,9,0,0,0,4,5,4,0,87,1986,1,4,6,1,-8,-8,-8,-8,-8,-8,4,5,5,4,3,5,2,30,0,-8,0,-8,4,5,5,14,NA,7,5,6,12,1,0,0,1
37,12640,65,33,1,0,1,28700,60,59,0,1,1950,1951,12,6,0,0,2,5,5,0,87,1977,1,3,4,2,0,0,5,4,2,4,4,4,4,3,3,2,0,-8,0,-8,0,-8,5,5,5,9,7.5,6,6,6,9,1,0,0,1
37,12680,66,28,0,1,0,56000,53,52,0,1,1957,1958,9,0,0,0,4,5,5,1,87,1982,1,3,4,2,20000,2600,3,4,3,4,3,5,5,5,3,5,0,-8,0,-8,1,20,5,5,5,9,6,6,5,5,9,1,0,0,1
37,12660,66,28,1,1,0,0,54,48,0,1,1956,1962,6,0,0,0,5,5,5,1,87,1982,1,3,5,2,0,2000,5,5,5,5,5,4,2,2,5,5,2,1,1,22,0,-8,5,5,5,9,7.5,5,5,4,9,1,0,0,1
37,12580,64,21,0,0,2,29250,47,46,0,1,1963,1964,0,0,0,0,3,4,4,0,87,1989,1,3,4,1,-8,-8,-8,-8,-8,-8,3,4,4,4,3,4,2,60,0,-8,0,-8,4,4,4,11,NA,7,5,6,9,1,0,0,1
37,12550,63,20,0,1,1,2000,63,55,0,1,1947,1955,0,0,0,0,4,5,5,0,87,1990,1,4,7,1,-8,-8,-8,-8,-8,-8,4,5,4,5,4,4,0,-8,0,-8,0,-8,5,5,5,14,NA,7,7,7,12,1,0,0,1
37,12520,62,21,0,1,0,36500,47,45,0,1,1963,1965,9,9,0,0,5,5,5,1,87,1989,1,5,5,1,4800,2000,5,5,5,4,5,5,5,5,5,5,0,-8,1,16,1,16,4,5,5,15,NA,5,5,5,15,1,0,0,1
37,12762,68,23,0,1,1,56650,46,40,0,1,1964,1970,6,0,0,0,5,5,5,0,87,1987,1,3,3,2,20000,2800,4,5,5,5,4,4,4,2,4,5,0,-8,0,-8,0,-8,5,5,5,9,6,6,6,6,9,1,0,0,1
37,20020,81,33,1,1,0,30000,70,65,0,1,1940,1945,12,9,0,0,1,4,2,1,87,1977,3,5,5,1,30000,2400,5,3,1,5,2,4,4,1,1,3,1,5,1,20,1,8,4,4,4,15,NA,5,5,5,15,3,1,1,1
37,12630,65,22,0,0,2,74000,52,52,1,1,1958,1958,12,12,1,0,4,5,5,0,87,1988,1,4,6,1,10000,1100,4,4,4,4,4,4,4,3,3,4,6,30,0,-8,0,-8,5,5,5,12,NA,6,6,6,12,1,0,0,1
37,12630,65,21,0,1,0,20000,44,45,0,1,1966,1965,7.5,9,0,0,4,5,5,1,87,1989,1,4,6,1,-8,-8,-8,-8,-8,-8,3,4,4,3,3,3,0,-8,0,-8,0,-8,5,4,5,14,NA,6,5,4,12,1,0,0,1
37,12600,64,22,0,1,2,36000,60,58,0,1,1950,1952,9,6,0,0,5,4,5,0,87,1988,1,3,4,1,12000,800,4,4,5,4,3,5,4,5,4,4,0,-8,1,20,0,-8,4,4,5,9,NA,6,4,5,9,1,0,0,1
37,12530,63,25,1,0,1,113130,48,50,0,1,1962,1960,9,0,0,0,4,5,5,0,87,1985,1,3,6,2,50000,-2,5,3,4,5,3,5,5,1,5,5,0,-8,0,-8,0,-8,5,5,5,9,15,7,6,6,9,1,0,0,1
37,12490,62,34,1,1,1,45200,57,58,0,1,1953,1952,7.5,7.5,0,0,4,5,5,0,87,1976,1,3,6,2,13200,2000,3,3,3,4,5,3,3,3,2,4,0,-8,1,23,0,-8,5,5,5,9,3,5,4,5,9,1,0,0,1
37,12690,67,26,1,0,1,17800,49,52,0,1,1961,1958,12,9,0,0,5,5,5,0,87,1984,1,3,4,2,0,0,4,5,5,4,4,4,3,4,3,5,0,-8,0,-8,0,-8,5,5,5,9,12,7,7,7,9,1,0,0,1
37,12520,62,20,0,1,0,43000,43,44,0,1,1967,1966,9,9,0,0,5,5,5,1,87,1990,1,5,5,1,10000,700,5,3,5,5,3,4,4,3,3,3,0,-8,1,16,0,-8,2,4,5,15,NA,5,5,5,15,1,0,0,1
37,12762,68,26,0,1,2,23800,55,52,0,1,1955,1958,9,6,0,0,4,4,5,0,87,1984,1,3,4,2,13000,1800,4,4,4,4,4,4,4,2,4,4,0,-8,0,-8,0,-8,5,5,5,9,3,6,6,6,9,1,0,0,1
37,12660,66,27,1,0,1,29400,57,60,0,1,1953,1950,0,0,0,0,3,5,5,0,87,1983,1,3,4,2,6000,1500,5,3,3,4,2,5,5,5,3,5,0,-8,0,-8,0,-8,4,5,4,9,9,5,5,4,9,1,0,0,1
37,12660,66,29,1,0,1,0,91,62,0,1,1919,1948,6,6,0,1,5,5,5,0,87,1981,1,3,3,2,5000,900,5,3,5,5,3,1,5,1,5,5,0,-8,0,-8,0,-8,5,5,5,7.5,9,5,5,4,9,1,0,0,1
37,12580,64,22,0,0,2,54900,50,45,0,1,1960,1965,12,9,0,0,5,3,5,0,87,1988,1,3,4,2,0,0,4,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,7.5,0,6,5,6,9,1,0,0,1
37,12550,63,22,0,0,1,8000,49,47,0,1,1961,1963,3,0,0,0,1,4,4,0,87,1988,1,4,7,1,0,0,4,4,4,4,1,4,4,3,3,5,0,-8,0,-8,0,-8,4,4,4,12,NA,5,5,7,12,1,0,0,1
37,12560,63,29,0,0,2,30000,58,56,0,1,1952,1954,6,0,0,0,4,5,5,0,87,1981,1,3,4,2,0,0,4,5,4,4,5,5,5,1,1,5,0,-8,0,-8,0,-8,5,5,5,9,9,6,6,6,9,1,0,0,1
37,12680,66,30,0,0,1,53000,55,53,0,1,1955,1957,12,6,0,1,5,5,5,0,87,1980,1,3,3,2,7500,200,5,4,3,4,5,5,5,3,5,5,1,10,0,-8,0,-8,4,5,5,9,9,6,5,5,9,1,0,0,1
37,12600,64,21,0,1,1,20000,47,47,0,1,1963,1963,9,0,0,0,5,5,5,0,87,1989,1,4,5,1,-8,-8,-8,-8,-8,-8,4,4,4,3,5,4,0,-8,0,-8,0,-8,4,5,5,13.5,NA,7,6,7,12,1,0,0,1
37,12460,61,20,1,1,2,33700,46,46,1,0,1964,1964,9,0,0,0,5,4,5,0,87,1990,3,2,4,1,0,0,3,3,5,5,3,4,3,4,4,4,2,2,0,-8,0,-8,5,5,5,6,NA,7,6,7,6,3,1,1,2
37,12540,63,34,0,1,0,31380,61,58,0,1,1949,1952,0,0,0,0,3,4,4,1,87,1976,1,3,5,2,12000,1000,5,3,4,2,3,4,4,1,4,5,0,-8,0,-8,0,-8,4,4,4,9,9,4,4,7,9,1,0,0,1
37,12520,62,21,0,0,1,55200,46,46,0,1,1964,1964,9,9,0,0,5,5,5,0,87,1989,1,3,4,1,10000,0,5,5,5,5,5,5,5,4,3,5,0,-8,0,-8,0,-8,4,5,5,9,NA,5,5,5,9,1,0,0,1
37,12530,63,28,1,0,1,21000,53,53,0,1,1957,1957,6,0,0,0,3,5,5,0,87,1982,1,3,5,2,0,0,4,5,4,4,3,4,3,2,3,5,0,-8,0,-8,0,-8,5,5,5,9,9,4,3,5,9,1,0,0,1
37,12660,66,33,1,0,2,25000,61,62,0,1,1949,1948,6,0,0,0,5,5,5,0,87,1977,1,4,4,2,20000,2000,4,5,5,3,5,4,5,3,3,5,0,-8,0,-8,0,-8,4,5,5,12,12,6,6,6,12,1,0,0,1
37,20090,84,27,1,0,1,120000,53,52,0,1,1957,1958,9,9,0,0,2,2,2,0,87,1983,1,6,6,2,70000,6000,5,3,4,5,1,5,5,3,3,5,2,60,0,-8,0,-8,3,1,4,16,16,6,6,6,16,1,0,0,1
37,12520,62,33,0,0,1,50000,50,50,0,1,1960,1960,9,6,0,1,5,5,5,0,87,1977,1,3,3,2,20000,0,4,5,5,3,5,5,5,4,5,5,0,-8,0,-8,0,-8,4,4,5,7.5,9,4,5,5,6,1,0,0,1
37,12600,64,25,0,0,1,9200,55,54,0,1,1955,1956,9,6,0,0,3,4,2,0,87,1985,1,3,4,2,5000,300,5,3,3,4,3,4,3,3,5,5,0,-8,0,-8,0,-8,4,4,4,9,9,4,4,4,9,1,0,0,1
37,12660,66,24,1,1,1,1.00E+05,44,47,0,1,1966,1963,9,9,0,0,5,5,5,0,87,1986,1,5,6,1,-8,-8,-8,-8,-8,-8,4,5,5,3,4,4,1,2,0,-8,0,-8,5,5,5,14,NA,7,6,7,15,1,0,0,1
37,12640,65,31,1,1,0,24000,55,54,0,1,1955,1956,6,0,0,0,4,5,5,1,87,1979,1,3,3,2,12000,1300,4,4,3,4,4,4,3,3,4,4,0,-8,0,-8,1,18,5,5,5,9,9,6,6,6,9,1,0,0,1
37,12720,67,32,0,0,1,33500,60,58,0,1,1950,1952,6,6,0,0,4,4,5,0,87,1978,1,2,3,2,2000,0,4,4,4,5,4,4,4,3,4,4,0,-8,0,-8,0,-8,4,5,5,3,9,6,6,6,6,1,0,0,1
37,12600,64,25,0,1,2,9200,61,59,0,1,1949,1951,9,6,0,0,5,3,4,0,87,1985,1,3,4,2,10200,2000,5,5,5,5,3,5,5,5,5,5,0,-8,1,20,0,-8,2,2,5,9,9,6,5,3,9,1,0,0,1
37,12520,62,20,0,1,0,140200,41,44,0,1,1969,1966,9,12,0,0,5,5,5,1,87,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,5,5,5,5,5,5,4,1,0,-8,0,-8,5,5,5,13.5,NA,6,6,6,12,1,0,0,1
37,12600,64,20,0,0,1,30000,46,49,0,1,1964,1961,6,3,0,0,5,4,4,0,87,1990,1,2,4,1,9000,850,3,3,4,4,3,3,4,5,5,5,0,-8,0,-8,0,-8,4,5,4,6,NA,6,6,6,6,1,0,0,1
37,12540,63,28,0,1,0,20000,51,51,0,1,1959,1959,0,0,0,0,2,4,5,1,87,1982,1,4,4,2,10000,1200,4,4,1,5,5,3,1,1,5,5,0,-8,0,-8,0,-8,4,2,5,12,12,6,6,6,12,1,0,0,1
37,12490,62,34,1,0,2,92000,65,66,0,1,1945,1944,6,6,0,0,3,4,4,0,87,1976,1,3,4,2,15000,1450,3,4,3,3,3,3,3,2,3,3,3,60,0,-8,0,-8,4,4,4,9,12,6,5,6,9,1,0,0,1
37,12690,67,21,1,0,1,15800,52,52,0,1,1958,1958,9,12,0,0,5,5,5,0,87,1989,1,4,6,1,-8,-8,-8,-8,-8,-8,4,4,4,5,1,5,0,-8,0,-8,0,-8,5,3,5,13.5,NA,6,6,6,12,1,0,0,1
37,12660,66,34,1,1,4,25000,67,69,0,1,1943,1941,6,0,0,0,5,5,5,0,87,1976,1,4,4,2,16000,1100,5,5,5,5,5,5,4,5,4,5,0,-8,0,-8,1,23,5,5,5,12,12,6,6,5,12,1,0,0,1
37,12640,65,23,1,0,0,30001,47,46,0,1,1963,1964,9,12,0,0,4,5,5,1,87,1987,1,5,6,1,20000,1500,4,4,4,4,4,4,4,3,3,3,0,-8,0,-8,0,-8,5,5,5,15,NA,6,6,6,15,1,0,0,1
37,12730,68,25,0,1,2,19000,53,53,0,1,1957,1957,9,0,0,0,5,5,5,0,87,1985,1,2,2,4,12000,1300,5,4,5,5,5,5,5,5,5,5,2,10,0,-8,0,-8,5,5,5,3,NA,5,5,5,6,1,0,0,1
37,12490,62,28,1,1,1,62510,53,56,0,1,1957,1954,9,6,0,0,4,5,5,0,87,1982,1,3,4,2,0,0,3,4,2,4,4,4,4,4,5,5,0,-8,0,-8,0,-8,5,5,5,9,7.5,3,5,4,9,1,0,0,1
37,12730,68,22,0,1,0,12000,47,48,0,1,1963,1962,9,9,0,0,5,5,5,1,87,1988,1,3,6,2,7000,1000,5,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,2,5,7.5,7.5,6,6,6,9,1,0,0,1
37,20240,89,24,1,1,1,40000,57,58,0,1,1953,1952,9,9,0,0,2,2,2,0,87,1986,3,4,4,1,46000,1000,5,2,2,4,1,4,4,5,2,5,0,-8,0,-8,0,-8,2,2,2,10.5,NA,4,6,5,12,3,1,1,1
37,12560,63,20,0,1,0,13000,44,47,0,1,1966,1963,9,6,0,0,4,4,4,1,87,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,4,5,5,2,2,5,0,-8,0,-8,0,-8,4,4,5,12,NA,7,7,7,9,1,0,0,1
37,10980,25,33,0,1,2,37000,64,59,0,0,1946,1951,0,0,0,0,5,5,5,0,87,1977,1,3,4,2,7500,2000,1,3,5,5,3,4,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,6,6,5,6,9,1,0,0,6
37,12670,66,31,1,0,1,30000,55,54,0,1,1955,1956,0,0,0,0,4,5,5,0,87,1979,1,3,4,2,1000,0,5,5,5,5,4,5,5,3,5,5,0,-8,0,-8,0,-8,4,5,5,9,7.5,4,4,4,9,1,0,0,1
37,12540,63,25,0,0,1,25600,49,48,0,1,1961,1962,15,12,0,0,5,4,4,0,87,1985,1,6,8,1,0,0,4,4,5,4,4,4,5,1,3,5,7,-1,0,-8,0,-8,4,4,4,16,NA,7,6,5,16,1,0,0,1
37,12660,66,29,1,0,1,25000,60,63,0,1,1950,1947,6,6,0,1,5,5,5,0,87,1981,1,3,6,2,5000,3000,4,3,5,5,3,3,5,3,3,5,7,2,0,-8,0,-8,5,5,5,9,6,5,5,4,9,1,0,0,1
37,12560,63,28,0,0,1,30005,55,52,0,1,1955,1958,0,0,0,0,5,5,5,0,87,1982,1,2,4,2,0,0,5,5,5,2,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,3,3,4,4,4,6,1,0,0,1
37,12560,63,29,0,1,1,30005,58,53,0,1,1952,1957,0,0,0,0,5,5,5,0,87,1981,1,2,2,2,30000,2000,5,5,5,5,3,5,5,1,5,5,0,-8,1,16,1,18,5,5,5,3,3,4,4,7,6,1,0,0,1
37,12690,67,25,1,0,1,52000,45,45,0,1,1965,1965,9,9,0,0,3,5,5,0,87,1985,1,3,4,2,15000,1200,4,4,3,4,4,4,5,3,3,4,0,-8,0,-8,0,-8,5,5,5,7.5,12,7,7,7,12,1,0,0,1
37,12560,63,28,0,0,1,21000,61,57,0,1,1949,1953,9,0,0,0,3,4,3,0,87,1982,1,3,2,2,1000,0,4,3,3,3,4,1,1,1,2,5,0,-8,0,-8,0,-8,2,1,4,7.5,6,6,6,6,6,1,0,0,1
37,12690,67,29,1,1,0,72000,55,57,0,1,1955,1953,9,0,0,0,5,5,5,1,87,1981,1,3,4,2,25000,2500,4,5,5,4,4,4,4,3,4,5,2,20,0,-8,0,-8,4,2,5,9,9,7,7,7,9,1,0,0,1
37,12580,64,31,0,0,1,1100,62,60,0,1,1948,1950,0,0,0,0,4,5,5,0,87,1979,1,1,-8,2,10,0,4,4,3,5,3,3,3,1,5,5,2,1,0,-8,0,-8,5,5,5,0,0,3,5,3,0,1,0,0,1
37,20690,100,26,1,0,3,12000,54,50,0,1,1956,1960,0,0,0,0,5,4,5,0,87,1984,1,2,4,2,0,0,5,5,5,5,5,5,5,1,5,5,0,-8,0,-8,0,-8,5,4,5,6,9,5,5,4,6,1,0,0,1
37,12690,67,22,1,1,0,39000,45,46,0,1,1965,1964,12,9,0,0,4,4,4,1,87,1988,1,4,7,1,-8,-8,-8,-8,-8,-8,4,4,4,4,5,4,0,-8,0,-8,0,-8,4,4,5,13.5,NA,7,7,7,12,1,0,0,1
37,11270,32,26,0,0,1,44800,56,56,0,1,1954,1954,9,9,0,0,4,5,5,0,87,1984,1,3,5,2,0,0,5,5,5,5,3,5,5,3,3,5,0,-8,0,-8,0,-8,5,5,5,7.5,9,5,5,6,9,1,0,0,1
37,12660,66,20,1,1,1,14000,48,51,0,1,1962,1959,12,6,0,0,4,4,4,0,87,1990,1,4,5,1,15000,1000,3,5,5,3,2,5,3,3,5,5,0,-8,0,-8,0,-8,2,4,5,12,NA,4,5,5,12,1,0,0,1
41,21250,114,33,1,0,1,22000,60,60,0,1,1950,1950,12,9,0,1,5,5,5,0,63,1977,1,5,6,2,11000,900,4,4,5,4,3,4,4,3,3,5,0,-8,0,-8,0,-8,5,5,5,13.5,13.5,7,7,7,15,3,1,0,1
41,21250,114,24,1,1,2,30000,47,48,0,1,1963,1962,9,6,0,0,5,5,5,0,63,1986,1,2,2,1,10000,0,4,3,5,5,3,5,3,5,5,5,0,-8,1,15,1,15,5,5,5,6,NA,7,6,7,9,1,0,0,1
41,20660,99,31,1,1,1,55000,63,57,0,1,1947,1953,12,12,0,0,4,4,4,0,63,1979,3,5,6,2,50000,4000,5,5,5,5,4,5,5,3,3,4,7,60,1,13,0,-8,4,4,4,15,16,7,6,6,15,3,1,1,1
41,21250,114,25,1,1,1,5000,53,56,0,1,1957,1954,6,0,0,0,3,5,5,0,63,1985,1,3,3,2,5000,0,5,5,4,5,3,5,3,4,5,5,0,-8,1,17,0,-8,5,5,5,9,9,7,6,7,9,1,0,0,1
41,21250,114,25,1,0,1,5000,48,46,0,1,1962,1964,6,6,0,0,4,5,5,0,63,1985,1,3,4,2,1000,1000,5,5,5,5,4,4,5,5,5,5,0,-8,0,-8,0,-8,3,4,5,9,9,7,5,7,9,1,0,0,1
41,20850,104,21,1,0,1,38000,45,43,0,1,1965,1967,9,9,0,0,4,4,5,0,63,1989,1,4,5,1,5000,1100,3,4,3,4,3,4,4,4,4,5,1,30,0,-8,0,-8,5,5,5,12,NA,6,6,6,12,1,0,0,1
41,20800,102,27,0,1,1,30300,53,53,0,1,1957,1957,9,9,0,0,5,3,5,0,63,1983,1,3,4,2,18000,1500,5,5,5,4,4,3,4,3,3,5,0,-8,1,17,1,17,4,5,5,7.5,9,5,6,5,9,1,0,0,1
41,20810,103,28,0,0,1,8150,47,50,0,1,1963,1960,12,0,0,0,4,4,4,0,63,1982,1,3,3,2,0,0,4,4,4,4,3,4,4,4,5,4,0,-8,0,-8,0,-8,4,4,4,9,6,4,4,5,9,1,0,0,1
41,21090,110,27,0,1,4,31400,57,56,0,1,1953,1954,6,0,0,0,4,4,5,0,63,1983,1,1,-8,2,1000,0,3,5,4,4,4,5,5,4,4,4,0,-8,0,-8,0,-8,4,5,5,0,6,2,5,6,0,1,0,0,1
41,21090,110,21,0,1,4,31400,57,56,0,1,1953,1954,6,0,0,0,4,5,5,0,63,1989,1,3,4,1,8000,700,5,4,5,5,3,5,4,3,4,5,1,1,0,-8,0,-8,5,4,4,9,NA,4,4,6,9,1,0,0,1
41,21270,114,34,0,1,2,19000,65,62,0,1,1945,1948,12,9,0,0,3,5,5,0,63,1976,1,6,6,2,20000,1800,3,5,3,3,3,4,5,3,3,5,0,-8,1,25,0,-8,4,4,5,14,15,7,7,7,16,1,0,0,1
41,21090,110,30,0,0,3,31400,60,57,0,1,1950,1953,0,0,0,0,5,4,5,0,63,1980,1,2,3,2,6000,0,4,5,4,5,5,5,5,4,5,5,0,-8,0,-8,0,-8,4,4,5,6,9,4,5,6,6,1,0,0,1
41,20720,100,29,0,0,1,22000,60,53,0,1,1950,1957,0,0,0,0,3,4,4,0,63,1981,1,2,3,2,6000,0,4,4,3,4,4,4,5,1,5,5,0,-8,0,-8,0,-8,4,4,5,6,6,5,5,5,6,1,0,0,1
41,20810,103,33,0,0,5,12000,77,66,0,1,1933,1944,0,0,0,0,3,5,5,0,63,1977,1,3,6,2,0,0,3,3,3,3,3,3,3,3,3,5,0,-8,0,-8,0,-8,5,5,5,9,9,5,4,6,9,1,0,0,1
41,21010,108,25,1,1,0,15000,50,50,0,1,1960,1960,15,7.5,0,0,3,5,4,1,63,1985,1,6,6,1,0,0,4,1,3,4,1,4,4,3,4,4,7,30,0,-8,0,-8,4,4,5,16,NA,5,5,6,16,1,0,0,1
41,20660,99,26,1,0,1,55000,51,49,0,1,1959,1961,12,12,0,0,4,4,5,0,63,1984,3,6,6,2,12000,1800,3,4,4,4,3,5,5,4,5,5,0,-8,0,-8,0,-8,4,4,2,16,15,7,7,7,16,3,1,1,1
41,21090,110,25,0,1,3,21500,45,45,0,1,1965,1965,6,6,0,0,4,5,5,0,63,1985,1,2,3,2,5000,3000,4,5,4,4,3,4,5,3,4,4,0,-8,0,-8,0,-8,5,5,5,6,6,5,4,6,6,1,0,0,1
